train_loss,val_loss
0.009540373459458351,0.009260330349206924
0.009430179372429848,0.009261790663003922
0.008772180415689945,0.009259514510631561
0.009957647882401943,0.00925529096275568
0.009780722670257092,0.009255748242139816
0.008579197339713573,0.009252476505935192
0.008566521108150482,0.009257514029741287
0.01058526337146759,0.009257008321583271
0.010196383111178875,0.009253516793251038
0.009480530396103859,0.009249966591596603
0.010837155394256115,0.009260043501853943
0.008867359720170498,0.009248797781765461
0.008907726965844631,0.009252442978322506
0.00795599166303873,0.009252650663256645
0.010582193732261658,0.009248440153896809
0.013034462928771973,0.00924656167626381
0.009772280231118202,0.009246217086911201
0.009071901440620422,0.009246868081390858
0.009201137349009514,0.009245079942047596
0.009739312343299389,0.009251635521650314
0.009535472840070724,0.009244948625564575
0.009195517748594284,0.00924760289490223
0.0082670534029603,0.0092408936470747
0.00868295133113861,0.009247643873095512
0.008455097675323486,0.009242108091711998
0.009316092357039452,0.00924439076334238
0.010299194604158401,0.009241045452654362
0.008824077434837818,0.009241065010428429
0.011099722236394882,0.009244843386113644
0.00923445075750351,0.009240452200174332
0.009486349299550056,0.009241065941751003
0.009309589862823486,0.009243150241672993
0.010707967914640903,0.009242260828614235
0.011138797737658024,0.009244480170309544
0.00912498775869608,0.009244955144822598
0.00850127637386322,0.009241747669875622
0.009087003767490387,0.009240797720849514
0.00852895062416792,0.009242153726518154
0.009031119756400585,0.009245283901691437
0.008802331052720547,0.009239740669727325
0.011258304119110107,0.00924514140933752
