gamma_result,ref,LP
3434.8853,3473.0977,571.20685
3434.7139,3481.214,571.5856
3439.2024,3485.5283,571.97784
3467.0256,3481.869,572.3684
3485.084,3480.7896,572.5855
3490.4998,3483.8167,572.69244
3495.6724,3485.0242,572.8463
3497.8047,3488.3535,573.0922
3492.7612,3488.1492,573.3701
3477.7205,3479.9246,573.66077
3463.6775,3476.2947,574.001
3472.4653,3480.783,574.3646
3491.1433,3484.9072,574.61743
3501.4695,3499.7288,574.786
3504.739,3508.1177,574.9925
3502.8904,3513.4456,575.2556
3487.1199,3520.0112,575.5055
3480.5942,3524.301,575.7609
3493.4175,3527.727,575.99756
3500.4895,3526.88,576.12177
3506.5178,3521.8828,576.2269
3506.0435,3519.107,576.31335
3487.6963,3519.0242,576.38794
3483.5486,3521.1948,576.5625
3494.9495,3525.6648,576.6982
3501.0056,3527.1184,576.7165
3499.0798,3523.1428,576.72345
3492.4104,3519.849,576.8161
3483.5586,3520.065,576.9803
3465.4062,3520.8984,577.1429
3460.8806,3527.0098,577.3513
3462.5452,3532.465,577.5625
3457.2683,3532.7097,577.7303
3449.586,3531.5593,577.90106
3447.596,3529.672,578.16437
3468.1963,3523.8838,578.39386
3490.6646,3518.4468,578.4364
3502.416,3522.2627,578.38525
3508.0635,3526.0315,578.3692
3497.9844,3523.5083,578.37195
3482.108,3519.0706,578.41394
3487.7146,3519.0588,578.4664
3499.8086,3521.994,578.39044
3503.9487,3524.6274,578.2235
3506.7737,3522.514,578.06714
3502.8228,3513.0872,577.9354
3491.8604,3507.1816,577.78687
3486.2185,3492.607,577.6349
3496.4773,3484.0242,577.4871
3501.8682,3487.2239,577.3143
3499.1335,3485.481,577.139
3502.8096,3483.458,576.96405
3505.607,3484.1282,576.76917
3502.8154,3496.627,576.5662
3503.2688,3503.2002,576.3911
3502.4316,3508.8784,576.2646
3493.9773,3511.6848,576.1475
3493.9348,3503.1775,576.02905
3497.8025,3500.75,575.88354
3494.782,3506.76,575.69867
3493.7498,3510.512,575.5561
3495.9998,3515.5583,575.4663
3500.8562,3520.07,575.3681
3504.2712,3506.716,575.2119
3500.5217,3496.4895,575.04065
3495.3892,3488.722,574.9138
3496.1472,3483.6323,574.8376
3494.5017,3483.7512,574.75964
3494.5212,3483.5657,574.6681
3499.141,3480.5928,574.56696
3496.761,3478.0396,574.44495
3492.366,3492.9678,574.35986
3493.5173,3504.2654,574.3139
3491.8848,3512.824,574.2643
3484.1194,3512.1812,574.1981
3482.9045,3493.1538,574.14343
3487.5142,3484.8992,574.09106
3488.661,3491.0625,574.0208
3490.3713,3498.0886,574.1062
3489.5132,3509.8884,574.2731
3481.3418,3509.382,574.5238
3481.4019,3506.822,576.1697
3488.6511,3511.192,577.9468
3493.4653,3513.7534,578.23425
3493.134,3515.6975,578.8027
3499.9536,3513.822,579.8709
3518.7068,3509.9846,581.40283
3535.5176,3510.4243,582.9099
3539.5332,3512.4595,584.12146
3537.0671,3509.1748,585.1005
3541.901,3509.4524,585.62024
3548.9165,3512.1597,586.0179
3576.5286,3509.7856,586.2651
3604.2874,3508.945,586.24664
3590.7444,3511.1958,586.07825
3584.472,3515.113,585.3849
3586.777,3517.5562,584.36615
3576.2747,3512.2136,583.31866
3592.154,3518.5828,582.4612
3606.9521,3538.9197,581.15674
3581.1157,3540.919,580.26746
3556.026,3529.779,579.9821
3545.9597,3522.5247,580.4915
3533.9724,3514.9036,580.04913
3561.1375,3519.3645,579.5341
3588.8298,3534.9336,578.9221
3573.264,3535.176,578.4396
3572.4727,3521.8196,578.0476
3570.7046,3519.817,577.92236
3555.7158,3527.258,578.29114
3579.1543,3548.544,579.1402
3601.4644,3573.831,580.04
3581.0386,3570.8264,581.0533
3575.1228,3555.7817,582.2029
3577.1282,3547.0078,583.8649
3570.985,3535.278,585.7423
3598.8193,3541.0796,587.6432
3628.6016,3558.3535,589.36646
3616.3308,3551.998,591.11707
3607.597,3536.4365,592.5838
3605.254,3528.919,594.2481
3600.1692,3515.946,595.83234
3593.1367,3501.4275,596.9335
3578.2893,3498.19,597.93286
3569.8223,3495.9,598.63324
3542.5652,3483.4402,598.7952
3498.4768,3464.8738,598.5224
3459.2922,3413.125,597.8842
3421.1995,3373.2634,596.5868
3391.3333,3364.3462,594.19336
2310.6855,2821.9702,590.9641
820.09375,2121.4402,589.66235
400.0,1863.3589,589.17017
1034.465,1733.6667,588.8939
1947.2007,1849.9779,585.08307
2351.8804,2163.5984,579.6571
2605.1797,2391.6672,578.1372
2859.0735,2635.5867,581.475
3032.3308,2835.3875,582.6841
3096.7842,2975.7275,580.03595
3154.66,3068.7056,578.26746
3250.5596,3165.6384,578.9258
3323.247,3226.7686,580.26135
3340.3647,3276.9795,580.26764
3358.3232,3312.3184,579.50073
3398.9675,3335.176,578.8156
3422.6536,3398.9639,578.72375
3443.1326,3424.6882,579.6896
3458.9539,3453.7192,580.9043
3472.1763,3467.262,581.25446
3487.3403,3483.262,580.9079
3497.051,3491.9233,580.6468
3504.701,3502.3376,580.99414
3508.235,3508.397,581.6679
3512.027,3515.6108,582.1244
3521.8684,3526.582,582.0242
3536.5002,3532.6785,581.6406
3551.2905,3518.6108,581.52765
3554.4734,3506.9626,581.78296
3557.2754,3508.6292,582.1154
3565.0679,3515.614,582.13025
3571.181,3527.3025,581.8082
3595.3313,3530.8843,581.344
3611.4246,3517.1428,581.0853
3598.7485,3504.715,581.20447
3584.7825,3502.1387,581.40625
3573.604,3502.6274,581.4913
3578.0117,3511.6853,581.3538
3606.1604,3520.197,581.071
3603.6855,3526.657,580.90295
3570.296,3527.516,581.27875
3563.2576,3523.0283,581.9271
3573.708,3523.0034,582.14966
3584.5986,3534.0798,581.632
3608.8613,3546.1377,580.9855
3618.8962,3548.5764,580.82806
3600.606,3541.5886,581.08356
3585.8203,3530.5076,581.07574
3574.517,3527.6296,580.6063
3579.396,3528.8206,580.2104
3614.004,3531.2114,579.9214
3618.2043,3535.037,579.3711
3580.7725,3532.1472,578.6494
3561.054,3522.8281,578.2069
3555.2212,3522.3704,577.9324
3557.909,3531.252,577.51733
3582.2854,3531.7434,577.001
3574.6582,3523.3809,576.4784
3527.5208,3521.2888,576.095
3497.2979,3521.973,576.02057
3494.9788,3519.408,576.0121
3507.6658,3523.7847,575.8843
3537.7605,3527.9058,575.6725
3551.6357,3530.8054,575.4151
3534.721,3533.2502,575.1925
3530.2825,3525.2256,575.04205
3534.9148,3514.333,574.8461
3538.931,3515.1104,574.586
3561.3364,3519.7537,574.3548
3576.479,3526.116,574.1084
3558.6975,3530.2095,573.8237
3541.8818,3520.958,573.588
3532.6506,3516.7397,573.4096
3535.5764,3537.8826,573.2398
3562.816,3557.9724,573.03516
3576.1035,3557.4712,572.6736
3558.063,3548.0168,572.2932
3540.4622,3533.0115,572.06464
3531.6929,3522.2505,571.8879
3520.5996,3522.129,571.7082
3515.6736,3526.7751,571.56647
3513.1782,3531.1934,571.4789
3504.5247,3531.4524,571.4018
3507.23,3533.9612,571.3125
3509.1172,3532.371,571.1781
3505.43,3524.9878,571.0508
3510.603,3522.5225,570.9794
3510.097,3526.0818,570.93225
3501.9656,3529.9119,570.89197
3504.6855,3533.8582,570.8289
3506.9531,3533.1843,570.72076
3503.5295,3534.4548,570.6191
3505.5127,3539.7993,570.588
3506.0508,3541.6426,570.58813
3501.2642,3541.636,570.6086
3503.377,3532.478,570.58264
3505.5654,3521.9814,570.5507
3502.5942,3521.5908,570.57733
3508.3914,3524.7363,570.6732
3504.9268,3527.824,570.74603
3494.2249,3524.7,570.8213
3499.4324,3519.6436,570.88947
3503.797,3519.1165,570.9418
3502.3044,3515.6072,571.04156
3521.6802,3513.5088,571.2126
3529.3171,3520.073,571.3928
3512.9792,3523.9285,571.4935
3512.1846,3526.733,571.6811
3517.064,3529.5894,571.8291
3516.456,3529.7861,571.8624
3537.5535,3528.4204,571.869
3538.9932,3525.1318,571.76575
3507.8474,3522.8362,571.6634
3504.0898,3527.588,571.68445
3507.9927,3534.8003,571.6627
3503.0393,3544.5334,571.5999
3508.7776,3551.8992,571.5596
3511.3765,3543.6284,571.5138
3502.5347,3531.8252,571.5115
3504.7197,3518.8608,571.53107
3511.1458,3513.8596,571.4717
3509.4949,3520.338,571.39465
3529.095,3522.0806,571.377
3535.0366,3524.4785,571.30615
3513.6392,3524.0823,571.2334
3512.6238,3513.5942,571.303
3517.014,3506.8594,571.34717
3506.8765,3510.4355,571.31433
3501.425,3514.1462,571.3581
3500.5115,3519.4526,571.5055
3509.0586,3525.511,571.65076
3521.7947,3532.2544,571.646
3515.7634,3538.8293,571.57385
3510.1978,3543.4336,571.67145
3516.749,3544.1345,571.9075
3513.558,3536.67,572.135
3506.2446,3532.0876,572.3999
3509.6357,3535.8018,572.7121
3506.3608,3541.8213,572.999
3494.5972,3531.9983,573.1422
3482.0544,3520.3196,573.2714
3482.7493,3524.4192,573.3628
3479.5789,3522.0894,573.4478
3457.5647,3515.4585,573.5143
3435.1729,3506.073,573.5897
3386.6045,3477.2405,573.64764
3357.289,3390.7332,573.7682
3387.2712,3389.7703,573.9642
3481.509,3492.487,574.1121
3594.508,3551.399,574.00946
3648.222,3552.9824,573.9562
3643.3145,3574.9854,573.8337
3612.207,3558.7312,573.6997
3604.975,3547.2798,573.65405
3591.6658,3586.559,573.4601
3579.2332,3586.019,573.2059
3579.8733,3550.8726,573.00433
3571.7666,3547.2476,572.82135
3555.634,3578.775,572.6127
3541.918,3566.844,572.36584
3535.7915,3560.335,572.202
3542.0615,3556.9888,572.08057
3566.1277,3554.851,571.9214
3560.4219,3539.395,571.57715
3523.3054,3525.5063,571.3445
3506.165,3527.8887,571.1959
3505.042,3472.247,571.1102
3501.5078,3480.6401,570.9665
3496.702,3481.7654,570.8529
3482.3296,3469.888,570.81396
3469.472,3522.4312,570.9016
3478.8293,3528.4202,570.9775
3488.282,3531.3367,570.908
3490.1602,3535.827,570.78186
3495.7793,3477.6294,570.6863
3493.671,3465.035,570.6237
3490.3484,3517.391,570.5783
3498.7417,3522.7441,570.47864
3501.9485,3474.2039,570.2653
3495.4102,3476.7302,570.0885
3489.0737,3475.8635,569.9835
3483.7363,3473.3557,569.9194
3480.4604,3524.2637,569.8177
3489.4514,3527.3489,569.633
3496.9902,3477.1853,569.395
3496.2483,3483.1313,569.1866
3493.6465,3480.9875,569.0051
3493.8074,3465.2686,568.83844
3492.541,3506.8704,568.6291
3486.1516,3511.3792,568.3636
3480.993,3468.396,568.1291
3478.0798,3472.8835,567.9582
3477.7515,3469.8662,567.7807
3478.2537,3467.1426,567.57965
3480.8445,3522.149,567.36993
3480.2773,3522.4878,567.11066
3474.3206,3471.1562,566.8594
3474.1768,3474.7483,566.6588
3477.8477,3471.907,566.4743
3476.8857,3466.962,566.2979
3477.0059,3519.167,566.1554
3477.5198,3518.6067,565.99176
3472.2751,3466.508,565.81976
3471.0327,3469.5574,565.6902
3474.3755,3466.6414,565.52954
3473.2327,3462.8318,565.333
3472.9646,3463.9722,565.15845
3473.4194,3466.081,565.00916
3468.671,3474.3389,564.8817
3467.041,3477.342,564.7937
3473.388,3473.919,564.68164
3463.4458,3466.8599,564.5163
3445.9077,3445.2385,564.43945
3453.0964,3436.6985,564.476
3461.1274,3448.852,564.44464
3466.2717,3458.1492,564.3487
3475.1875,3464.5679,564.24677
3462.9788,3459.1375,564.14813
3445.903,3452.075,564.12463
3449.155,3452.9092,564.16345
3456.5813,3457.9355,564.1349
3455.1077,3461.2861,564.03815
3453.5278,3462.4897,563.9691
3451.217,3456.7476,563.95264
3443.9106,3449.0867,563.94745
3445.6316,3455.6497,563.95776
3456.7068,3469.6975,563.99915
3460.3916,3475.2153,563.9518
3461.5186,3479.874,563.93555
3469.5725,3479.2834,563.9674
3480.7861,3473.9658,563.91815
3481.1255,3476.9524,563.7796
3468.8057,3478.673,563.6466
3469.1235,3478.2974,563.6079
3468.214,3483.615,563.5608
3447.9304,3485.3313,563.47034
3436.879,3477.8079,563.42975
3448.4724,3476.5303,563.4088
3455.3289,3479.091,563.30994
3459.543,3476.8442,563.17566
3469.3162,3478.7427,563.05884
3455.9126,3478.4944,562.9322
3441.507,3473.2617,562.8629
3451.7385,3473.747,562.8519
3460.8657,3472.5437,562.7946
3465.3794,3470.6216,562.6837
3468.979,3472.277,562.5766
3453.2449,3472.015,562.4804
3437.8716,3471.9048,562.44135
3446.1292,3474.5269,562.4281
3451.6375,3479.2612,562.31287
3453.8293,3479.5347,562.1752
3455.338,3475.0051,562.1355
3443.3123,3472.126,562.1383
3437.3567,3472.32,562.17303
3448.3445,3473.7034,562.1685
3456.0435,3480.8413,562.04456
3457.1099,3481.1016,561.9672
3457.2954,3471.3826,562.0047
3453.8313,3462.517,562.11957
3452.6663,3464.6543,562.2103
3451.4834,3469.5005,562.2338
3450.4766,3471.4634,562.2768
3456.9988,3473.4475,562.3891
3463.2625,3476.8242,562.47577
3452.1653,3479.52,562.4781
3436.529,3479.4316,562.5026
3435.862,3478.9053,562.60345
3442.4172,3482.2007,562.7034
3450.6748,3485.325,562.7689
3457.1152,3482.5083,562.852
3450.2998,3474.3018,562.9957
3438.7805,3461.234,563.2192
3438.8586,3458.12,563.5075
3442.2659,3471.233,563.6737
3454.6904,3477.833,563.8344
3481.448,3476.2551,563.93555
3490.5576,3469.783,563.85803
3481.487,3457.2222,563.8121
3482.8062,3455.913,563.84125
3483.0886,3467.52,563.91003
3488.4197,3470.9458,563.97864
3519.579,3483.7366,564.0254
3529.4949,3491.9248,563.8952
3501.7686,3482.6006,563.79987
3477.7627,3482.828,563.94824
3467.9285,3479.291,564.3208
3468.2566,3482.226,564.7119
3499.9429,3514.973,565.0194
3518.475,3522.668,565.152
3502.6003,3520.7307,565.2449
3494.5515,3524.3564,565.52576
3498.8525,3526.2385,565.77185
3498.5098,3519.7131,565.8064
3486.6548,3486.2952,565.83984
3473.958,3474.6763,565.9396
3451.3882,3476.9512,566.032
3420.5945,3472.1409,566.0456
3389.2302,3456.0728,565.93726
3337.9446,3424.175,565.8942
3304.6108,3400.8396,566.0324
3331.4346,3396.2227,566.3431
3444.5076,3498.2517,566.4263
3559.4421,3564.4492,566.2277
3597.011,3568.7407,565.74615
3586.848,3585.3867,565.4566
3555.5454,3561.538,565.46136
3537.0168,3551.9985,565.5941
3529.3547,3553.7056,565.54504
3540.4004,3554.5789,565.3876
3536.6326,3549.1765,565.173
3516.9504,3533.9094,565.0375
3511.0,3509.6128,565.03174
3511.0828,3503.6294,564.94135
3512.5823,3501.746,564.7199
3507.8975,3502.0315,564.4731
3499.5376,3504.0828,564.32184
3488.8992,3498.6567,564.2494
3471.8525,3480.0066,564.15875
3458.5742,3472.1006,564.0863
3445.3489,3473.6147,564.0723
3446.4863,3473.1401,564.1703
3466.1716,3475.5884,564.2789
3476.3342,3470.2375,564.24036
3462.1804,3467.1758,564.1409
3447.723,3470.228,564.2106
3443.275,3471.103,564.4448
3441.3804,3476.5256,564.6642
3445.2566,3483.2925,564.8318
3438.538,3475.9124,564.959
3430.494,3473.5955,565.131
3440.9084,3475.9739,565.34625
3443.9187,3482.0686,565.4559
3443.0486,3487.984,565.5283
3448.9507,3490.1653,565.66956
3442.5403,3482.127,565.77576
3440.3462,3462.402,565.94415
3446.669,3462.4275,566.1155
3442.124,3493.7046,566.2573
3438.6565,3503.1885,566.47375
3443.0952,3484.252,566.7208
3440.7773,3469.7578,566.91345
3444.5203,3453.1833,567.08435
3451.4128,3451.993,567.2502
3447.925,3481.4617,567.43414
3454.0344,3504.7942,567.7029
3473.5674,3526.3284,567.88354
3464.686,3521.1123,567.8431
3443.7834,3476.9846,567.8513
3445.0374,3466.241,568.0767
3446.872,3469.8562,568.2509
3456.8672,3476.3323,568.3032
3487.003,3506.9927,568.3108
3497.3438,3504.145,568.17993
3481.5469,3486.305,568.06354
3474.6328,3485.2307,568.1678
3485.7974,3471.8325,568.3169
3509.443,3467.6885,568.24084
3536.111,3493.6746,568.03174
3531.4963,3497.7246,567.7763
3510.1584,3485.2444,567.6232
3505.1013,3484.863,567.5625
3507.152,3471.6057,567.4363
3514.857,3467.4875,567.2186
3532.7412,3493.3667,566.99835
3531.4646,3498.2107,566.75085
3509.6665,3486.474,566.50867
3506.5151,3486.5261,566.3156
3510.2896,3472.8733,566.07544
3513.2827,3468.1953,565.7602
3527.8826,3493.992,565.4192
3522.2683,3498.4622,565.0523
3500.203,3486.6606,564.7118
3491.31,3486.732,564.469
3487.9407,3474.7136,564.21674
3500.2026,3470.6165,563.9305
3522.525,3494.7825,563.54755
3514.928,3498.7786,563.104
3492.3857,3474.9832,562.7785
3484.7876,3467.2444,562.5943
3481.4702,3456.904,562.40204
3493.7249,3455.2708,562.1818
3522.3582,3471.6626,561.9315
3517.4932,3468.7556,561.6283
3489.5667,3451.7134,561.3876
3480.5386,3452.4282,561.27954
3480.937,3454.3333,561.16315
3491.633,3461.983,560.9905
3510.389,3505.3901,560.8
3496.4595,3512.2002,560.56793
3463.0933,3478.2173,560.4418
3454.0105,3466.9316,560.4464
3462.943,3459.4993,560.3946
3485.1504,3460.7856,560.22815
3512.1604,3479.2136,559.98364
3511.014,3480.721,559.7448
3493.4204,3468.921,559.615
3482.79,3467.6648,559.56354
3471.4377,3465.8208,559.50195
3480.2068,3466.7383,559.47845
3500.8083,3476.4841,559.439
3484.6462,3470.5457,559.3346
3446.6309,3449.877,559.3259
3427.8213,3446.948,559.5509
3429.481,3455.6506,559.89294
3439.6155,3466.1218,560.1543
3446.7253,3495.7756,560.423
3443.4233,3496.8442,560.80817
3433.8188,3489.5576,561.2463
3431.783,3492.8013,561.66547
3432.9294,3499.9216,561.971
3451.0566,3509.3108,562.29535
3479.4944,3522.8618,562.59674
3474.3984,3519.7722,562.8098
3445.631,3502.9128,563.05725
3431.5725,3498.5496,563.40894
3440.677,3499.1438,563.7442
3473.2893,3506.0178,563.9566
3515.522,3518.3984,563.9008
3524.8523,3509.7688,563.6687
3500.973,3472.3416,563.4343
3486.8003,3467.2173,563.32367
3483.7803,3481.081,563.2142
3477.2417,3489.9968,563.07745
3475.41,3509.9392,563.0024
3469.486,3506.0823,563.0101
3459.2676,3495.2178,563.1131
3463.5254,3491.9656,563.077
3468.8652,3491.934,563.0179
3470.5796,3501.2056,563.0376
3476.4814,3518.172,563.2236
3471.0388,3520.1943,563.3534
3459.2993,3513.6816,563.4796
3459.9944,3515.1191,563.57275
3464.0461,3509.939,563.61224
3477.6338,3509.7078,563.6671
3499.6763,3513.7727,563.6993
3487.46,3505.961,563.6423
3463.5154,3496.4688,563.6665
3468.4785,3490.9153,563.86914
3475.3635,3488.932,563.9673
3475.1257,3493.667,564.0235
3482.2578,3497.541,564.2245
3478.9731,3498.9634,564.51953
3471.7983,3499.9844,564.8798
3483.9233,3503.6074,565.17847
3496.3772,3503.22,565.31256
3475.4548,3494.0781,565.3191
3458.177,3493.4016,565.47687
3461.1045,3495.0786,565.6983
3446.6829,3470.13,565.8155
3431.797,3454.859,565.8505
3399.6238,3434.2166,565.87726
3318.8894,3404.4429,565.90656
3264.3875,3377.872,566.0681
3303.606,3370.9639,566.4333
3426.9946,3475.8538,566.58527
3545.961,3537.1526,566.4357
3589.8765,3548.2236,566.1275
3574.7825,3577.3884,566.0592
3549.4065,3578.6873,566.328
3553.8638,3578.0288,566.6293
3548.2966,3565.298,566.53687
3537.537,3558.9673,566.37585
3524.1975,3537.383,566.39417
3495.6355,3511.0793,566.5934
3485.8901,3501.1091,566.8386
3495.3364,3503.6443,566.93097
3512.6394,3508.137,566.89905
3535.7722,3507.8628,566.851
3555.3252,3504.0032,566.81085
3538.8638,3494.122,566.7019
3506.5469,3489.2031,566.643
3500.8413,3493.4917,566.697
3495.5134,3500.3481,566.69806
3490.9177,3504.143,566.6875
3492.1648,3500.4956,566.73914
3469.2366,3489.9365,566.78925
3453.3848,3485.4001,566.90894
3468.4412,3489.4434,567.0406
3476.4634,3495.253,567.0296
3478.912,3502.7107,567.0173
3473.7449,3504.404,567.0926
3444.4678,3491.9165,567.259
3436.2742,3483.7595,567.50946
3458.7534,3485.9072,567.7001
3471.6497,3490.2305,567.7203
3483.0837,3494.2178,567.76227
3489.5647,3492.1104,567.8726
3463.78,3480.9124,567.9886
3445.089,3471.9255,568.2065
3458.955,3480.1406,568.4722
3468.135,3496.3274,568.61597
3479.617,3503.0938,568.7469
3499.8906,3497.7698,568.88293
3497.961,3484.6338,568.9112
3501.1487,3474.1406,568.90405
3514.8618,3475.5566,568.86316
3511.698,3492.7112,568.80396
3524.0037,3504.3342,568.85114
3549.955,3499.3552,568.8231
3538.801,3487.6687,568.56885
3509.364,3481.5618,568.33875
3501.3694,3483.4202,568.32556
3501.1597,3487.3645,568.3402
3495.5686,3491.529,568.25665
3488.296,3494.8176,568.1987
3466.6772,3487.8406,568.2514
3449.3704,3482.5571,568.42676
3460.75,3487.9895,568.64014
3470.5137,3493.2627,568.742
3479.479,3496.416,568.7969
3487.3816,3504.1343,568.86566
3476.0774,3505.291,568.948
3463.823,3497.832,569.1253
3467.1345,3498.321,569.3435
3471.3203,3498.9358,569.50916
3479.319,3500.3743,569.63135
3487.293,3513.5012,569.74115
3475.5103,3514.985,569.85284
3462.4084,3504.769,570.0485
3465.5027,3504.7952,570.3023
3470.9246,3507.3762,570.4923
3480.397,3508.3948,570.62445
3489.048,3516.3962,570.7063
3478.7268,3516.4358,570.7815
3470.3337,3506.6987,570.9328
3476.3472,3507.1067,571.1242
3480.1704,3509.1096,571.19867
3499.5571,3509.0928,571.239
3527.492,3520.697,571.2036
3523.1013,3520.287,571.048
3510.686,3505.4626,570.9445
3515.1736,3502.029,570.9235
3512.7507,3504.856,570.83246
3522.778,3507.7468,570.70386
3552.2078,3519.6182,570.5132
3548.163,3520.2078,570.191
3523.9602,3502.7024,569.90454
3515.854,3499.9548,569.7663
3505.111,3505.9297,569.62085
3513.8145,3506.7227,569.4271
3545.208,3510.7412,569.1727
3541.4463,3509.6345,568.8017
3518.1,3502.5386,568.4739
3510.5564,3503.0178,568.29504
3499.6243,3508.2725,568.12836
3508.0732,3508.275,567.9455
3539.466,3504.581,567.67883
3535.7998,3495.6406,567.2724
3512.491,3485.6118,566.9041
3508.2356,3487.0674,566.75946
3514.5063,3495.0217,566.5327
3514.0771,3497.7212,566.20197
3504.8752,3506.2603,565.9033
3490.2092,3509.5593,565.75165
3472.7087,3501.611,565.69855
3461.5588,3502.9417,565.6453
3459.455,3507.9282,565.55493
3473.0723,3510.1228,565.47656
3498.2966,3511.8022,566.6555
3507.321,3501.1245,568.03986
3513.3464,3485.3955,568.3119
3522.383,3486.402,567.93085
3522.8743,3495.5618,567.8029
3519.4114,3498.21,568.8976
3515.289,3506.853,570.40234
3513.9326,3507.034,571.9597
3514.5774,3498.0771,572.645
3518.6577,3502.2695,573.22266
3514.1194,3503.81,573.5491
3517.9307,3504.2349,573.744
3535.363,3506.963,572.9364
3532.8965,3498.2803,571.6635
3517.9556,3488.1978,570.439
3506.9058,3487.6616,568.8841
3498.1238,3490.3691,567.6151
3495.1116,3496.0776,566.45276
3502.5103,3504.29,565.59564
3503.2104,3500.5825,564.4378
3502.734,3490.5747,563.3761
3507.0613,3489.4756,562.85205
3504.3271,3488.4675,562.53143
3496.8765,3489.4126,562.2543
3486.9558,3503.6587,562.16736
3477.443,3508.345,562.2036
3458.4973,3508.6777,562.4502
3449.5073,3507.3188,563.059
3452.0425,3504.4265,564.0623
3461.1724,3514.383,565.3758
3485.144,3536.6086,567.08167
3499.6812,3542.5605,568.6458
3506.6467,3544.2446,570.3335
3509.9314,3547.0781,572.18164
3503.2664,3539.8503,574.21936
3511.671,3539.5781,576.6259
3539.3013,3548.0933,578.76263
3550.3325,3548.39,580.71545
3552.6562,3545.5837,582.5114
3558.209,3546.0264,584.1775
3567.0383,3543.711,585.68274
3549.345,3537.6511,586.5539
3531.6736,3518.394,587.08124
3533.5193,3504.3555,587.6599
3523.736,3495.3225,587.64984
3497.9573,3483.2942,587.12683
3448.0405,3454.5208,586.3038
3395.9792,3418.6348,585.2657
3361.6953,3399.5613,583.3364
2872.9746,3026.855,580.23596
1401.9163,2417.129,578.5917
400.0,2008.6511,580.2943
729.4253,1710.6421,581.80884
1480.4906,1697.0457,580.7236
2103.557,2037.9014,577.078
2457.3867,2278.9902,574.6987
2748.9587,2551.9468,576.6528
2952.38,2830.4878,578.62213
3043.7368,2991.1562,577.60986
3099.0388,3100.4353,576.60455
3203.3364,3181.734,576.7143
3323.0159,3259.495,577.67487
3363.2913,3311.8337,577.96533
3380.9768,3358.9429,577.57465
3400.292,3389.131,576.98315
3411.956,3414.9075,576.72284
3429.8909,3433.0613,577.02905
3453.154,3461.0986,577.88745
3486.8088,3485.8477,578.41754
3507.1223,3504.987,578.2547
3507.9688,3499.7964,577.7804
3502.591,3497.304,577.7017
3499.506,3497.7087,578.11914
3510.2524,3498.4888,578.5925
3525.602,3502.5369,578.75635
3528.7632,3510.026,578.58527
3525.8984,3505.6604,578.5034
3519.5657,3497.2466,578.8898
3523.6257,3499.716,579.5665
3540.3677,3505.0728,579.9696
3547.0964,3523.6394,579.993
3541.619,3532.958,579.77246
3534.9973,3526.9373,579.7303
3527.626,3526.1797,580.08093
3533.1152,3521.6213,580.5311
3547.0273,3516.039,580.68744
3549.2327,3511.7935,580.55426
3545.8152,3511.4146,580.213
3543.6265,3510.8984,580.0793
3534.4175,3511.129,580.41846
3534.3308,3513.2905,580.9569
3546.574,3515.1594,581.221
3549.12,3515.3716,581.00525
3546.8003,3515.4683,580.5013
3544.3535,3513.046,580.3033
3536.2366,3513.6653,580.70605
3532.5427,3518.0166,580.9663
3539.6997,3514.8806,580.62775
3542.14,3512.3115,580.0299
3547.4104,3515.9011,579.71326
3543.5364,3512.2034,579.4158
3523.0657,3506.8508,578.9547
3524.9648,3512.758,578.5869
3543.1055,3519.1316,578.21387
3545.6287,3525.3235,577.77246
3537.866,3526.5015,577.3058
3530.1045,3516.4795,576.9212
3519.221,3508.2314,576.6727
3515.628,3511.0837,576.46063
3520.0781,3514.2024,576.24835
3519.205,3511.636,576.0492
3517.021,3511.3613,575.92065
3514.2622,3507.8267,575.82416
3503.287,3504.867,575.71716
3503.2085,3507.8162,575.66486
3514.141,3509.9722,575.6009
3514.1318,3504.357,575.51807
3539.9324,3503.658,575.49854
3572.2708,3512.8481,575.3647
3568.3386,3514.1318,575.0989
3557.5132,3512.9626,574.8882
3552.345,3511.548,574.847
3549.0476,3508.8132,574.8226
3574.4087,3515.8066,574.73694
3600.215,3532.7866,574.5052
3579.0732,3531.5117,574.193
3547.4365,3532.9138,574.1049
3539.1504,3542.29,574.21185
3538.0618,3549.4285,574.24615
3564.4553,3568.828,574.15375
3594.924,3577.0908,573.9236
3579.9563,3562.5996,573.6771
3557.123,3543.1177,573.54236
3547.7107,3533.5872,573.52075
3546.4402,3518.713,573.4313
3571.63,3512.9429,573.2775
3595.0947,3525.8142,573.09705
3573.0889,3527.3887,572.9319
3544.2693,3533.6245,572.9502
3538.2534,3543.0913,573.17053
3539.2937,3552.5693,573.3199
3568.752,3570.9868,573.379
3597.5203,3587.9817,573.2772
3579.5864,3583.35,573.12305
3555.1538,3566.9832,573.16724
3546.9473,3559.5918,573.3683
3540.706,3556.4546,573.9016
3561.7585,3567.672,574.3397
3587.8303,3593.272,574.71387
3581.9712,3597.4963,574.93256
3575.3594,3582.7954,575.00525
3566.1355,3572.9626,574.945
3550.898,3565.2463,574.868
3569.7856,3571.37,574.9733
3592.8892,3594.187,575.04333
3574.9526,3598.0085,575.1149
3562.2031,3583.5684,575.1731
3563.6863,3574.1807,575.2534
3559.1084,3565.1938,575.3174
3581.1758,3570.682,575.47546
3609.1995,3592.5688,575.5886
