x,y,z
-20.0,-14.5,5.25
-18.5,-14.5,4.875
-19.0,-14.5,4.875
-20.0,-14.0,4.875
-20.0,-14.0,5.25
-18.5,-14.0,4.875
-19.0,-14.0,4.875
-19.0,-14.0,5.25
-18.5,-14.0,5.25
-19.5,-14.0,4.875
-19.5,-14.0,5.25
-19.5,-13.5,4.875
-19.0,-13.5,4.875
-18.5,-13.5,5.25
-20.0,-13.5,5.25
-19.0,-13.5,5.25
-19.5,-13.5,5.25
-18.5,-13.5,4.875
-20.0,-13.5,4.875
-19.0,-13.0,4.875
-19.5,-13.0,4.875
-18.5,-13.0,5.25
-19.0,-13.0,5.25
-19.5,-13.0,5.25
-20.0,-13.0,5.25
-20.0,-13.0,4.875
-18.5,-13.0,4.875
-19.0,-12.5,5.25
-19.0,-12.5,4.875
-18.5,-12.5,5.25
-20.0,-12.5,4.875
-19.5,-12.5,4.875
-20.0,-12.5,5.25
-18.5,-12.5,4.875
-19.5,-12.5,5.25
-18.5,-12.0,4.875
-18.5,-12.0,5.25
-20.0,-12.0,4.875
-19.5,-12.0,4.875
-19.5,-12.0,5.25
-19.0,-12.0,5.25
-19.0,-12.0,4.875
-20.0,-12.0,5.25
-18.5,-11.5,5.25
-20.0,-11.5,5.25
-19.5,-11.5,4.875
-19.0,-11.5,5.25
-19.5,-11.5,5.25
-20.0,-11.5,4.875
-18.5,-11.5,4.875
-19.0,-11.5,4.875
-19.5,-11.0,4.875
-18.5,-11.0,5.25
-19.0,-11.0,4.875
-20.0,-11.0,4.875
-20.0,-11.0,5.25
-19.0,-11.0,5.25
-18.5,-11.0,4.875
-19.5,-11.0,5.25
-18.5,-10.5,5.25
-19.0,-10.5,4.875
-19.5,-10.5,4.875
-20.0,-10.5,4.875
-20.0,-10.5,5.25
-19.0,-10.5,5.25
-19.5,-10.5,5.25
-18.5,-10.5,4.875
-20.0,-10.0,4.875
-19.0,-10.0,5.25
-19.5,-10.0,5.25
-18.5,-10.0,5.25
-19.0,-10.0,4.875
-18.5,-10.0,4.875
-20.0,-10.0,5.25
-19.5,-10.0,4.875
-18.5,-9.5,5.25
-18.5,-9.5,4.875
-20.0,-9.5,5.25
-19.5,-9.5,5.25
-20.0,-9.5,4.875
-19.0,-9.5,4.875
-19.0,-9.5,5.25
-19.5,-9.5,4.875
-18.5,-9.0,4.875
-19.5,-9.0,5.25
-19.5,-9.0,4.875
-19.0,-9.0,5.25
-18.5,-9.0,5.25
-20.0,-9.0,5.25
-20.0,-9.0,4.875
-19.0,-9.0,4.875
-20.0,-8.5,5.25
-18.5,-8.5,4.875
-20.0,-8.5,4.875
-18.5,-8.5,5.25
-19.5,-8.5,4.875
-19.0,-8.5,4.875
-19.5,-8.5,5.25
-19.0,-8.5,5.25
-20.0,-8.0,5.25
-18.5,-8.0,5.25
-19.5,-8.0,4.875
-20.0,-8.0,4.875
-19.0,-8.0,4.875
-19.0,-8.0,5.25
-19.5,-8.0,5.25
-18.5,-8.0,4.875
-19.5,-7.5,4.875
-20.0,-7.5,5.25
-19.5,-7.5,5.25
-19.0,-7.5,5.25
-20.0,-7.5,4.875
-18.5,-7.5,5.25
-19.0,-7.5,4.875
-18.5,-7.5,4.875
-19.0,-7.0,4.875
-19.5,-7.0,4.875
-20.0,-7.0,5.25
-18.5,-7.0,4.875
-19.5,-7.0,5.25
-19.0,-7.0,5.25
-18.5,-7.0,5.25
-20.0,-7.0,4.875
-20.0,-6.5,5.25
-19.5,-6.5,5.25
-19.0,-6.5,5.25
-18.5,-6.5,5.25
-20.0,-6.5,4.875
-19.5,-6.5,4.875
-19.0,-6.5,4.875
-18.5,-6.5,4.875
-19.5,-6.0,4.875
-19.0,-6.0,4.875
-18.5,-6.0,5.25
-18.5,-6.0,4.875
-20.0,-6.0,5.25
-19.0,-6.0,5.25
-19.5,-6.0,5.25
-20.0,-6.0,4.875
-20.0,-5.5,5.25
-18.5,-5.5,5.25
-18.5,-5.5,4.875
-19.5,-5.5,5.25
-20.0,-5.5,4.875
-19.5,-5.5,4.875
-19.0,-5.5,4.875
-19.0,-5.5,5.25
-18.5,-5.0,4.875
-19.5,-5.0,5.25
-18.5,-5.0,5.25
-20.0,-5.0,5.25
-19.0,-5.0,5.25
-19.5,-5.0,4.875
-19.0,-5.0,4.875
-20.0,-5.0,4.875
-19.0,-4.5,5.25
-18.5,-4.5,5.25
-19.5,-4.5,5.25
-19.5,-4.5,4.875
-19.0,-4.5,4.875
-20.0,-4.5,4.875
-20.0,-4.5,5.25
-18.5,-4.5,4.875
-19.0,-4.0,4.875
-19.5,-4.0,4.875
-19.0,-4.0,5.25
-20.0,-4.0,4.875
-20.0,-4.0,5.25
-18.5,-4.0,4.875
-18.5,-4.0,5.25
-19.5,-4.0,5.25
-19.0,-3.5,5.25
-20.0,-3.5,5.25
-18.5,-3.5,4.875
-19.5,-3.5,5.25
-20.0,-3.5,4.875
-18.5,-3.5,5.25
-19.0,-3.5,4.875
-19.5,-3.5,4.875
-20.0,-3.0,4.875
-20.0,-3.0,5.25
-19.0,-3.0,5.25
-19.5,-3.0,5.25
-18.5,-3.0,4.875
-19.0,-3.0,4.875
-19.5,-3.0,4.875
-18.5,-3.0,5.25
-19.5,-2.5,4.875
-20.0,-2.5,5.25
-19.0,-2.5,4.875
-18.5,-2.5,5.25
-18.5,-2.5,4.875
-19.5,-2.5,5.25
-19.0,-2.5,5.25
-20.0,-2.5,4.875
-18.5,-2.0,4.875
-18.5,-2.0,5.25
-19.0,-2.0,5.25
-19.5,-2.0,5.25
-20.0,-2.0,4.875
-20.0,-2.0,5.25
-19.0,-2.0,4.875
-19.5,-2.0,4.875
-19.5,-1.5,5.25
-19.0,-1.5,5.25
-19.0,-1.5,4.875
-19.5,-1.5,4.875
-20.0,-1.5,4.875
-18.5,-1.5,5.25
-20.0,-1.5,5.25
-18.5,-1.5,4.875
-18.5,-1.0,4.875
-20.0,-1.0,4.875
-19.5,-1.0,5.25
-19.0,-1.0,5.25
-19.5,-1.0,4.875
-19.0,-1.0,4.875
-18.5,-1.0,5.25
-20.0,-1.0,5.25
-20.0,-0.5,5.25
-18.5,-0.5,4.875
-19.5,-0.5,5.25
-19.5,-0.5,4.875
-19.0,-0.5,5.25
-19.0,-0.5,4.875
-18.5,-0.5,5.25
-20.0,-0.5,4.875
-18.5,0.0,5.25
-18.5,0.0,4.875
-19.5,0.0,4.875
-19.0,0.0,4.875
-20.0,0.0,5.25
-20.0,0.0,4.875
-19.5,0.0,5.25
-19.0,0.0,5.25
-18.5,0.5,4.875
-20.0,0.5,5.25
-20.0,0.5,4.875
-19.0,0.5,5.25
-19.5,0.5,5.25
-18.5,0.5,5.25
-19.5,0.5,4.875
-19.0,0.5,4.875
-19.5,1.0,4.875
-19.5,1.0,5.25
-19.0,1.0,5.25
-19.0,1.0,4.875
-18.5,1.0,5.25
-20.0,1.0,4.875
-20.0,1.0,5.25
-18.5,1.0,4.875
-18.5,1.5,5.25
-20.0,1.5,4.875
-20.0,1.5,5.25
-18.5,1.5,4.875
-19.5,1.5,5.25
-19.0,1.5,4.875
-19.5,1.5,4.875
-19.0,1.5,5.25
-18.5,2.0,4.875
-19.5,2.0,4.875
-18.5,2.0,5.25
-19.5,2.0,5.25
-19.0,2.0,5.25
-20.0,2.0,5.25
-20.0,2.0,4.875
-19.0,2.0,4.875
-20.0,2.5,4.875
-20.0,2.5,5.25
-18.5,2.5,5.25
-19.5,2.5,4.875
-19.0,2.5,4.875
-19.0,2.5,5.25
-18.5,2.5,4.875
-19.5,2.5,5.25
-18.5,3.0,5.25
-20.0,3.0,4.875
-19.5,3.0,5.25
-19.0,3.0,5.25
-19.0,3.0,4.875
-19.5,3.0,4.875
-18.5,3.0,4.875
-20.0,3.0,5.25
-20.0,3.5,5.25
-19.5,3.5,4.875
-19.0,3.5,4.875
-18.5,3.5,4.875
-18.5,3.5,5.25
-19.5,3.5,5.25
-19.0,3.5,5.25
-20.0,3.5,4.875
-18.5,4.0,4.875
-18.5,4.0,5.25
-19.5,4.0,5.25
-19.0,4.0,5.25
-20.0,4.0,5.25
-20.0,4.0,4.875
-19.5,4.0,4.875
-19.0,4.0,4.875
-19.5,4.5,5.25
-20.0,4.5,4.875
-18.5,4.5,5.25
-19.0,4.5,4.875
-19.0,4.5,5.25
-18.5,4.5,4.875
-20.0,4.5,5.25
-19.5,4.5,4.875
-19.5,5.0,5.25
-18.5,5.0,4.875
-18.5,5.0,5.25
-19.0,5.0,4.875
-20.0,5.0,5.25
-19.5,5.0,4.875
-19.0,5.0,5.25
-20.0,5.0,4.875
-19.5,5.5,4.875
-20.0,5.5,5.25
-19.0,5.5,4.875
-19.0,5.5,5.25
-18.5,5.5,5.25
-18.5,5.5,4.875
-20.0,5.5,4.875
-19.5,5.5,5.25
-19.5,6.0,4.875
-19.0,6.0,4.875
-18.5,6.0,4.875
-18.5,6.0,5.25
-20.0,6.0,5.25
-20.0,6.0,4.875
-19.5,6.0,5.25
-19.0,6.0,5.25
-19.5,6.5,4.875
-18.5,6.5,4.875
-18.5,6.5,5.25
-20.0,6.5,5.25
-19.5,6.5,5.25
-19.0,6.5,5.25
-20.0,6.5,4.875
-19.0,6.5,4.875
-18.5,7.0,4.875
-20.0,7.0,5.25
-20.0,7.0,4.875
-19.5,7.0,5.25
-19.0,7.0,4.875
-18.5,7.0,5.25
-19.5,7.0,4.875
-19.0,7.0,5.25
-18.5,7.5,4.875
-20.0,7.5,5.25
-19.5,7.5,5.25
-19.0,7.5,4.875
-19.0,7.5,5.25
-18.5,7.5,5.25
-20.0,7.5,4.875
-19.5,7.5,4.875
-20.0,8.0,4.875
-18.5,8.0,5.25
-19.5,8.0,4.875
-19.0,8.0,4.875
-18.5,8.0,4.875
-19.5,8.0,5.25
-20.0,8.0,5.25
-19.0,8.0,5.25
-19.0,8.5,5.25
-19.5,8.5,4.875
-19.0,8.5,4.875
-19.5,8.5,5.25
-20.0,8.5,4.875
-18.5,8.5,4.875
-20.0,8.5,5.25
-18.5,8.5,5.25
-20.0,9.0,5.25
-20.0,9.0,4.875
-19.5,9.0,4.875
-19.0,9.0,4.875
-18.5,9.0,5.25
-18.5,9.0,4.875
-19.0,9.0,5.25
-19.5,9.0,5.25
-19.5,9.5,5.25
-19.5,9.5,4.875
-19.0,9.5,4.875
-19.0,9.5,5.25
-20.0,9.5,5.25
-18.5,9.5,4.875
-20.0,9.5,4.875
-18.5,9.5,5.25
-20.0,10.0,4.875
-19.5,10.0,5.25
-19.0,10.0,5.25
-18.5,10.0,4.875
-20.0,10.0,5.25
-19.0,10.0,4.875
-19.5,10.0,4.875
-18.5,10.0,5.25
-20.0,10.5,5.25
-18.5,10.5,4.875
-19.5,10.5,4.875
-19.0,10.5,5.25
-19.5,10.5,5.25
-18.5,10.5,5.25
-19.0,10.5,4.875
-20.0,10.5,4.875
-18.5,11.0,5.25
-19.0,11.0,4.875
-20.0,11.0,5.25
-19.5,11.0,5.25
-19.0,11.0,5.25
-18.5,11.0,4.875
-20.0,11.0,4.875
-19.5,11.0,4.875
-19.0,11.5,5.25
-18.5,11.5,5.25
-18.5,11.5,4.875
-20.0,11.5,4.875
-20.0,11.5,5.25
-19.0,11.5,4.875
-19.5,11.5,5.25
-19.5,11.5,4.875
-19.0,12.0,4.875
-19.5,12.0,4.875
-20.0,12.0,4.875
-18.5,12.0,4.875
-19.0,12.0,5.25
-18.5,12.0,5.25
-19.5,12.0,5.25
-20.0,12.0,5.25
-19.5,12.5,5.25
-19.0,12.5,5.25
-19.5,12.5,4.875
-19.0,12.5,4.875
-20.0,12.5,4.875
-18.5,12.5,4.875
-18.5,12.5,5.25
-20.0,12.5,5.25
-20.0,13.0,5.25
-19.0,13.0,4.875
-19.5,13.0,4.875
-20.0,13.0,4.875
-18.5,13.0,4.875
-19.5,13.0,5.25
-19.0,13.0,5.25
-18.5,13.0,5.25
-18.5,13.5,4.875
-20.0,13.5,5.25
-20.0,13.5,4.875
-19.0,13.5,5.25
-19.5,13.5,5.25
-18.5,13.5,5.25
-19.0,13.5,4.875
-19.5,13.5,4.875
-20.0,14.0,5.25
-19.0,14.0,5.25
-19.5,14.0,5.25
-20.0,14.0,4.875
-19.0,14.0,4.875
-19.5,14.0,4.875
-18.5,14.0,4.875
-18.5,14.0,5.25
-18.5,14.5,5.25
-19.0,14.5,4.875
-19.5,14.5,4.875
-19.5,14.5,5.25
-20.0,14.5,4.875
-19.0,14.5,5.25
-18.5,14.5,4.875
-20.0,14.5,5.25
-19.5,15.0,4.875
-20.0,15.0,5.25
-20.0,15.0,4.875
-19.5,15.0,5.25
-19.0,15.0,5.25
-18.5,15.0,4.875
-18.5,15.0,5.25
-19.0,15.0,4.875
-18.5,15.5,5.25
-19.5,15.5,4.875
-19.0,15.5,4.875
-19.5,15.5,5.25
-20.0,15.5,4.875
-19.0,15.5,5.25
-20.0,15.5,5.25
-18.5,15.5,4.875
-18.5,16.0,5.25
-19.5,16.0,5.25
-19.0,16.0,4.875
-19.0,16.0,5.25
-20.0,16.0,5.25
-19.5,16.0,4.875
-18.5,16.0,4.875
-20.0,16.0,4.875
-18.5,16.5,5.25
-19.0,16.5,4.875
-19.5,16.5,4.875
-20.0,16.5,4.875
-19.0,16.5,5.25
-19.5,16.5,5.25
-18.5,16.5,4.875
-20.0,16.5,5.25
-19.0,17.0,4.875
-19.5,17.0,4.875
-20.0,17.0,5.25
-18.5,17.0,4.875
-19.5,17.0,5.25
-19.0,17.0,5.25
-20.0,17.0,4.875
-18.5,17.0,5.25
-20.0,17.5,4.875
-19.5,17.5,5.25
-19.0,17.5,5.25
-18.5,17.5,5.25
-20.0,17.5,5.25
-18.5,17.5,4.875
-19.5,17.5,4.875
-19.0,17.5,4.875
-20.0,18.0,4.875
-18.5,18.0,4.875
-18.5,18.0,5.25
-19.5,18.0,4.875
-19.0,18.0,4.875
-19.5,18.0,5.25
-20.0,18.0,5.25
-19.0,18.0,5.25
-18.5,18.5,4.875
-19.0,18.5,5.25
-19.5,18.5,5.25
-19.0,18.5,4.875
-19.5,18.5,4.875
-20.0,18.5,4.875
-18.5,18.5,5.25
-20.0,18.5,5.25
-18.0,18.5,4.875
-19.0,19.0,4.875
-18.5,19.0,5.25
-18.5,19.0,4.875
-18.0,18.5,5.25
-18.0,19.0,5.25
-19.5,19.0,4.875
-18.0,19.0,4.875
-20.0,19.0,5.25
-19.0,19.0,5.25
-19.5,19.0,5.25
-20.0,19.0,4.875
-20.0,19.5,5.25
-18.5,19.5,4.875
-18.5,19.5,5.25
-18.0,19.5,4.875
-19.5,19.5,5.25
-19.5,19.5,4.875
-19.0,19.5,5.25
-19.0,19.5,4.875
-20.0,19.5,4.875
-18.0,19.5,5.25
-18.5,20.0,4.875
-19.0,20.0,5.25
-19.0,20.0,4.875
-20.0,20.0,4.875
-20.0,20.0,5.25
-18.5,20.0,5.25
-19.5,20.0,4.875
-19.5,20.0,5.25
-18.0,20.0,5.25
-18.0,20.0,4.875
-17.5,18.5,4.875
-17.5,19.5,4.875
-17.5,19.0,4.875
-17.5,20.0,4.875
-17.5,19.0,5.25
-17.5,19.5,5.25
-17.5,18.5,5.25
-17.5,20.0,5.25
-17.0,20.0,4.875
-17.0,18.5,4.875
-17.0,19.5,4.875
-17.0,19.0,4.875
-17.0,20.0,5.25
-17.0,18.5,5.25
-17.0,19.5,5.25
-17.0,19.0,5.25
-16.5,19.5,4.875
-16.5,18.5,5.25
-16.5,19.5,5.25
-16.5,19.0,5.25
-16.5,18.5,4.875
-16.5,20.0,5.25
-16.5,19.0,4.875
-16.5,20.0,4.875
-16.0,19.5,5.25
-16.0,19.5,4.875
-16.0,19.0,4.875
-16.0,18.5,5.25
-16.0,19.0,5.25
-16.0,20.0,4.875
-16.0,20.0,5.25
-16.0,18.5,4.875
-15.5,18.5,5.25
-15.5,20.0,4.875
-15.5,18.5,4.875
-15.5,20.0,5.25
-15.5,19.0,4.875
-15.5,19.5,4.875
-15.5,19.5,5.25
-15.5,19.0,5.25
-15.0,20.0,5.25
-15.0,19.0,4.875
-15.0,20.0,4.875
-15.0,19.5,5.25
-15.0,19.0,5.25
-15.0,19.5,4.875
-15.0,18.5,5.25
-15.0,18.5,4.875
-14.5,19.5,5.25
-14.5,19.0,5.25
-14.5,19.0,4.875
-14.5,19.5,4.875
-14.5,20.0,4.875
-14.5,18.5,5.25
-14.5,20.0,5.25
-14.5,18.5,4.875
-14.0,19.5,4.875
-14.0,20.0,5.25
-14.0,18.5,4.875
-14.0,19.0,4.875
-14.0,18.5,5.25
-14.0,20.0,4.875
-14.0,19.0,5.25
-14.0,19.5,5.25
-13.5,20.0,4.875
-13.5,18.5,4.875
-13.5,19.0,4.875
-13.5,19.5,4.875
-13.5,20.0,5.25
-13.5,18.5,5.25
-13.5,19.5,5.25
-13.5,19.0,5.25
-13.0,18.5,4.875
-13.0,19.5,4.875
-13.0,18.5,5.25
-13.0,20.0,5.25
-13.0,20.0,4.875
-13.0,19.5,5.25
-13.0,19.0,5.25
-13.0,19.0,4.875
-12.5,18.5,5.25
-12.5,20.0,4.875
-12.5,18.5,4.875
-12.5,19.0,5.25
-12.5,19.5,5.25
-12.5,19.0,4.875
-12.5,19.5,4.875
-12.5,20.0,5.25
-12.0,19.5,5.25
-12.0,18.5,5.25
-12.0,18.5,4.875
-12.0,20.0,4.875
-12.0,20.0,5.25
-12.0,19.0,4.875
-12.0,19.0,5.25
-12.0,19.5,4.875
-11.5,19.0,4.875
-11.5,19.0,5.25
-11.5,19.5,5.25
-11.5,20.0,4.875
-11.5,18.5,4.875
-11.5,20.0,5.25
-11.5,18.5,5.25
-11.5,19.5,4.875
-11.0,18.5,4.875
-11.0,19.5,4.875
-11.0,20.0,4.875
-11.0,19.0,4.875
-11.0,18.5,5.25
-11.0,20.0,5.25
-11.0,19.0,5.25
-11.0,19.5,5.25
-10.5,18.5,5.25
-10.5,19.0,4.875
-10.5,19.5,4.875
-10.5,19.5,5.25
-10.5,19.0,5.25
-10.5,18.5,4.875
-10.5,20.0,4.875
-10.5,20.0,5.25
-10.0,19.5,5.25
-10.0,18.5,5.25
-10.0,18.5,4.875
-10.0,20.0,5.25
-10.0,19.0,4.875
-10.0,19.5,4.875
-10.0,20.0,4.875
-10.0,19.0,5.25
-9.5,18.5,4.875
-9.5,20.0,4.875
-9.5,19.0,4.875
-9.5,19.0,5.25
-9.5,19.5,4.875
-9.5,19.5,5.25
-9.5,20.0,5.25
-9.5,18.5,5.25
-9.0,20.0,4.875
-9.0,18.5,4.875
-9.0,20.0,5.25
-9.0,19.0,5.25
-9.0,18.5,5.25
-9.0,19.0,4.875
-9.0,19.5,4.875
-9.0,19.5,5.25
-8.5,18.5,5.25
-8.5,19.5,5.25
-8.5,19.0,5.25
-8.5,20.0,5.25
-8.5,20.0,4.875
-8.5,19.5,4.875
-8.5,19.0,4.875
-8.5,18.5,4.875
-8.0,20.0,5.25
-8.0,19.0,5.25
-8.0,19.5,5.25
-8.0,20.0,4.875
-8.0,18.5,5.25
-8.0,19.5,4.875
-8.0,19.0,4.875
-8.0,18.5,4.875
-7.5,18.5,5.25
-7.5,20.0,5.25
-7.5,19.0,5.25
-7.5,18.5,4.875
-7.5,19.5,4.875
-7.5,19.0,4.875
-7.5,20.0,4.875
-7.5,19.5,5.25
-7.0,19.5,5.25
-7.0,18.5,4.875
-7.0,18.5,5.25
-7.0,19.0,5.25
-7.0,19.5,4.875
-7.0,20.0,4.875
-7.0,19.0,4.875
-7.0,20.0,5.25
-6.5,19.5,4.875
-6.5,19.5,5.25
-6.5,19.0,4.875
-6.5,19.0,5.25
-6.5,18.5,5.25
-6.5,18.5,4.875
-6.5,20.0,4.875
-6.5,20.0,5.25
-6.0,19.0,4.875
-6.0,19.5,4.875
-6.0,20.0,5.25
-6.0,18.5,4.875
-6.0,18.5,5.25
-6.0,20.0,4.875
-6.0,19.0,5.25
-6.0,19.5,5.25
-5.5,19.5,5.25
-5.5,20.0,4.875
-5.5,19.0,5.25
-5.5,19.5,4.875
-5.5,20.0,5.25
-5.5,18.5,4.875
-5.5,18.5,5.25
-5.5,19.0,4.875
-5.0,20.0,5.25
-5.0,19.0,4.875
-5.0,18.5,4.875
-5.0,20.0,4.875
-5.0,18.5,5.25
-5.0,19.5,5.25
-5.0,19.0,5.25
-5.0,19.5,4.875
-4.5,18.5,4.875
-4.5,20.0,4.875
-4.5,19.5,4.875
-4.5,19.5,5.25
-4.5,20.0,5.25
-4.5,18.5,5.25
-4.5,19.0,4.875
-4.5,19.0,5.25
-4.0,19.5,4.875
-4.0,19.0,4.875
-4.0,20.0,4.875
-4.0,18.5,5.25
-4.0,20.0,5.25
-4.0,19.0,5.25
-4.0,19.5,5.25
-4.0,18.5,4.875
-3.5,19.5,4.875
-3.5,19.0,4.875
-3.5,18.5,5.25
-3.5,20.0,5.25
-3.5,20.0,4.875
-3.5,19.5,5.25
-3.5,19.0,5.25
-3.5,18.5,4.875
-3.0,19.5,5.25
-3.0,18.5,5.25
-3.0,20.0,5.25
-3.0,19.0,4.875
-3.0,19.5,4.875
-3.0,18.5,4.875
-3.0,19.0,5.25
-3.0,20.0,4.875
-2.5,19.0,5.25
-2.5,18.5,5.25
-2.5,19.5,5.25
-2.5,18.5,4.875
-2.5,20.0,5.25
-2.5,19.5,4.875
-2.5,19.0,4.875
-2.5,20.0,4.875
-2.0,19.0,5.25
-2.0,19.5,4.875
-2.0,19.0,4.875
-2.0,19.5,5.25
-2.0,18.5,4.875
-2.0,20.0,4.875
-2.0,18.5,5.25
-2.0,20.0,5.25
-1.5,20.0,4.875
-1.5,19.0,5.25
-1.5,19.5,5.25
-1.5,18.5,5.25
-1.5,20.0,5.25
-1.5,18.5,4.875
-1.5,19.5,4.875
-1.5,19.0,4.875
-1.0,19.0,4.875
-1.0,18.5,5.25
-1.0,20.0,5.25
-1.0,19.5,4.875
-1.0,19.0,5.25
-1.0,18.5,4.875
-1.0,20.0,4.875
-1.0,19.5,5.25
-0.5,18.5,5.25
-0.5,20.0,5.25
-0.5,18.5,4.875
-0.5,20.0,4.875
-0.5,19.5,5.25
-0.5,19.0,5.25
-0.5,19.5,4.875
-0.5,19.0,4.875
0.0,19.5,5.25
0.0,19.0,5.25
0.0,18.5,5.25
0.0,20.0,5.25
0.0,19.5,4.875
0.0,19.0,4.875
0.0,18.5,4.875
0.0,20.0,4.875
0.5,18.5,5.25
0.5,20.0,5.25
0.5,20.0,4.875
0.5,19.0,4.875
0.5,19.0,5.25
0.5,19.5,5.25
0.5,18.5,4.875
0.5,19.5,4.875
1.0,19.0,4.875
1.0,20.0,4.875
1.0,19.5,4.875
1.0,19.0,5.25
1.0,19.5,5.25
1.0,20.0,5.25
1.0,18.5,4.875
1.0,18.5,5.25
1.5,19.0,5.25
1.5,18.5,4.875
1.5,19.5,5.25
1.5,19.5,4.875
1.5,18.5,5.25
1.5,20.0,4.875
1.5,20.0,5.25
1.5,19.0,4.875
2.0,20.0,5.25
2.0,19.5,4.875
2.0,19.0,4.875
2.0,19.5,5.25
2.0,18.5,5.25
2.0,18.5,4.875
2.0,19.0,5.25
2.0,20.0,4.875
2.5,18.5,5.25
2.5,20.0,5.25
2.5,20.0,4.875
2.5,19.5,4.875
2.5,19.0,4.875
2.5,18.5,4.875
2.5,19.0,5.25
2.5,19.5,5.25
3.0,19.5,4.875
3.0,18.5,5.25
3.0,18.5,4.875
3.0,20.0,5.25
3.0,19.0,4.875
3.0,19.5,5.25
3.0,20.0,4.875
3.0,19.0,5.25
3.5,18.5,5.25
3.5,19.0,5.25
3.5,19.5,5.25
3.5,20.0,5.25
3.5,19.5,4.875
3.5,19.0,4.875
3.5,18.5,4.875
3.5,20.0,4.875
4.0,18.5,4.875
4.0,18.5,5.25
4.0,19.5,5.25
4.0,20.0,4.875
4.0,19.0,5.25
4.0,19.5,4.875
4.0,19.0,4.875
4.0,20.0,5.25
4.5,19.0,5.25
4.5,19.0,4.875
4.5,18.5,4.875
4.5,20.0,5.25
4.5,19.5,5.25
4.5,19.5,4.875
4.5,18.5,5.25
4.5,20.0,4.875
5.0,19.0,5.25
5.0,18.5,4.875
5.0,18.5,5.25
5.0,20.0,4.875
5.0,19.0,4.875
5.0,19.5,4.875
5.0,19.5,5.25
5.0,20.0,5.25
5.5,19.0,4.875
5.5,19.5,5.25
5.5,19.5,4.875
5.5,19.0,5.25
5.5,20.0,5.25
5.5,18.5,4.875
5.5,20.0,4.875
5.5,18.5,5.25
6.0,19.0,5.25
6.0,19.5,4.875
6.0,19.0,4.875
6.0,18.5,4.875
6.0,20.0,4.875
6.0,19.5,5.25
6.0,18.5,5.25
6.0,20.0,5.25
6.5,19.5,4.875
6.5,19.0,4.875
6.5,19.0,5.25
6.5,19.5,5.25
6.5,18.5,5.25
6.5,18.5,4.875
6.5,20.0,5.25
6.5,20.0,4.875
7.0,18.5,5.25
7.0,20.0,5.25
7.0,19.5,4.875
7.0,19.0,4.875
7.0,20.0,4.875
7.0,18.5,4.875
7.0,19.5,5.25
7.0,19.0,5.25
7.5,20.0,5.25
7.5,19.0,4.875
7.5,19.0,5.25
7.5,20.0,4.875
7.5,19.5,4.875
7.5,18.5,5.25
7.5,19.5,5.25
7.5,18.5,4.875
8.0,20.0,4.875
8.0,19.5,4.875
8.0,19.0,4.875
8.0,19.0,5.25
8.0,19.5,5.25
8.0,20.0,5.25
8.0,18.5,5.25
8.0,18.5,4.875
8.5,19.0,5.25
8.5,19.5,5.25
8.5,18.5,5.25
8.5,20.0,5.25
8.5,20.0,4.875
8.5,19.5,4.875
8.5,19.0,4.875
8.5,18.5,4.875
9.0,20.0,5.25
9.0,20.0,4.875
9.0,19.0,5.25
9.0,19.5,5.25
9.0,19.5,4.875
9.0,19.0,4.875
9.0,18.5,5.25
9.0,18.5,4.875
9.5,19.5,4.875
9.5,19.0,4.875
9.5,20.0,5.25
9.5,20.0,4.875
9.5,19.5,5.25
9.5,18.5,4.875
9.5,18.5,5.25
9.5,19.0,5.25
10.0,19.0,5.25
10.0,20.0,5.25
10.0,19.0,4.875
10.0,19.5,5.25
10.0,19.5,4.875
10.0,20.0,4.875
10.0,18.5,4.875
10.0,18.5,5.25
10.5,19.5,5.25
10.5,20.0,4.875
10.5,18.5,4.875
10.5,18.5,5.25
10.5,20.0,5.25
10.5,19.5,4.875
10.5,19.0,5.25
10.5,19.0,4.875
11.0,18.5,5.25
11.0,19.5,4.875
11.0,18.5,4.875
11.0,19.5,5.25
11.0,19.0,5.25
11.0,19.0,4.875
11.0,20.0,5.25
11.0,20.0,4.875
11.5,20.0,5.25
11.5,19.5,4.875
11.5,20.0,4.875
11.5,19.0,4.875
11.5,18.5,4.875
11.5,19.0,5.25
11.5,18.5,5.25
11.5,19.5,5.25
12.0,18.5,4.875
12.0,20.0,5.25
12.0,19.0,4.875
12.0,19.5,4.875
12.0,18.5,5.25
12.0,20.0,4.875
12.0,19.5,5.25
12.0,19.0,5.25
12.5,20.0,5.25
12.5,19.0,4.875
12.5,18.5,4.875
12.5,18.5,5.25
12.5,19.5,4.875
12.5,20.0,4.875
12.5,19.5,5.25
12.5,19.0,5.25
13.0,18.5,4.875
13.0,19.5,5.25
13.0,19.0,5.25
13.0,20.0,5.25
13.0,20.0,4.875
13.0,19.0,4.875
13.0,19.5,4.875
13.0,18.5,5.25
13.5,20.0,4.875
13.5,19.0,4.875
13.5,19.5,4.875
13.5,18.5,5.25
13.5,20.0,5.25
13.5,19.0,5.25
13.5,18.5,4.875
13.5,19.5,5.25
14.0,20.0,5.25
14.0,19.0,4.875
14.0,18.5,5.25
14.0,18.5,4.875
14.0,19.5,4.875
14.0,19.5,5.25
14.0,19.0,5.25
14.0,20.0,4.875
14.5,19.5,5.25
14.5,19.0,5.25
